899.849426	2333.204834
901.452087	2356.928955
903.054688	2319.795654
904.657227	2357.960449
906.259705	2330.110352
907.862122	2349.708496
909.464478	2321.858643
911.066772	2347.645508
912.669006	2337.330811
914.271240	2331.141846
915.873352	2321.858643
917.475403	2345.582520
919.077454	2328.047363
920.679382	2355.897461
922.281311	2336.299316
923.883118	2347.645508
925.484863	2339.393799
927.086609	2351.771484
928.688232	2334.236328
930.289795	2364.149170
931.891357	2331.141846
933.492798	2364.149170
935.094177	2332.173340
936.695496	2356.928955
938.296753	2336.299316
939.897949	2345.582520
941.499084	2351.771484
943.100159	2347.645508
944.701172	2339.393799
946.302124	2343.519531
947.903015	2317.732666
949.503784	2368.275146
951.104553	2312.575195
952.705200	2370.338135
954.305847	2334.236328
955.906372	2360.023193
957.506836	2322.890137
959.107239	2357.960449
960.707581	2335.267822
962.307800	2357.960449
963.908020	2322.890137
965.508118	2362.086182
967.108215	2324.953125
968.708191	2366.212158
970.308105	2309.480957
971.907898	2370.338135
973.507690	2314.638184
975.107422	2362.086182
976.707031	2317.732666
978.306580	2350.739990
979.906067	2318.764160
981.505432	2355.897461
983.104797	2324.953125
984.704041	2368.275146
986.303223	2327.015869
987.902344	2360.023193
989.501343	2324.953125
991.100342	2357.960449
992.699219	2322.890137
994.298035	2365.180664
995.896729	2324.953125
997.495422	2345.582520
999.093994	2313.606689
1000.692505	2369.306641
1002.290894	2308.449463
1003.889221	2366.212158
1005.487488	2311.543701
1007.085693	2345.582520
1008.683777	2319.795654
1010.281799	2349.708496
1011.879761	2331.141846
1013.477661	2368.275146
1015.075439	2331.141846
1016.673157	2344.551025
1018.270752	2314.638184
1019.868286	2353.834473
1021.465759	2324.953125
1023.063171	2373.432617
1024.660400	2327.015869
1026.257690	2364.149170
1027.854736	2306.386475
1029.451904	2356.928955
1031.048828	2312.575195
1032.645630	2366.212158
1034.242432	2309.480957
1035.839233	2341.456787
1037.435791	2329.078857
1039.032349	2345.582520
1040.628784	2317.732666
1042.225220	2353.834473
1043.821411	2324.953125
1045.417725	2347.645508
1047.013794	2322.890137
1048.609741	2357.960449
1050.205688	2316.701172
1051.801514	2368.275146
1053.397339	2321.858643
1054.993042	2357.960449
1056.588623	2317.732666
1058.184082	2355.897461
1059.779419	2308.449463
1061.374756	2370.338135
1062.969971	2298.134521
1064.565063	2363.117676
1066.160156	2313.606689
1067.755127	2335.267822
1069.349976	2325.984375
1070.944702	2364.149170
1072.539307	2317.732666
1074.133911	2339.393799
1075.728394	2318.764160
1077.322754	2365.180664
1078.917114	2322.890137
1080.511230	2344.551025
1082.105347	2324.953125
1083.699341	2357.960449
1085.293335	2314.638184
1086.887085	2372.401123
1088.480835	2304.323486
1090.074463	2362.086182
1091.667969	2308.449463
1093.261475	2343.519531
1094.854736	2327.015869
1096.447998	2347.645508
1098.041138	2313.606689
1099.634155	2358.991699
1101.227173	2322.890137
1102.819946	2347.645508
1104.412720	2317.732666
1106.005371	2350.739990
1107.597900	2328.047363
1109.190308	2360.023193
1110.782715	2321.858643
1112.374878	2347.645508
1113.967041	2313.606689
1115.559082	2362.086182
1117.151001	2312.575195
1118.742798	2338.362305
1120.334595	2333.204834
1121.926147	2329.078857
1123.517700	2322.890137
1125.109131	2353.834473
1126.700439	2312.575195
1128.291626	2346.614014
1129.882813	2316.701172
1131.473755	2343.519531
1133.064697	2304.323486
1134.655396	2341.456787
1136.246094	2329.078857
1137.836670	2347.645508
1139.427124	2319.795654
1141.017578	2347.645508
1142.607788	2312.575195
1144.197876	2357.960449
1145.787964	2312.575195
1147.377930	2352.802979
1148.967651	2304.323486
1150.557373	2362.086182
1152.146973	2318.764160
1153.736572	2351.771484
1155.325928	2304.323486
1156.915161	2347.645508
1158.504272	2318.764160
1160.093384	2350.739990
1161.682251	2314.638184
1163.271118	2339.393799
1164.859863	2333.204834
1166.448486	2348.677002
1168.036865	2309.480957
1169.625244	2343.519531
1171.213501	2311.543701
1172.801636	2347.645508
1174.389771	2327.015869
1175.977661	2325.984375
1177.565430	2304.323486
1179.153076	2337.330811
1180.740723	2312.575195
1182.328125	2355.897461
1183.915527	2312.575195
1185.502686	2337.330811
1187.089844	2325.984375
1188.676758	2350.739990
1190.263672	2318.764160
1191.850342	2341.456787
1193.437012	2315.669678
1195.023560	2347.645508
1196.609985	2314.638184
1198.196167	2343.519531
1199.782349	2318.764160
1201.368408	2350.739990
1202.954346	2317.732666
1204.540039	2361.054688
